No,Platform,Phase/Delay,Indikator,Step Order,Task ID (Airflow),Tipe Step,Script/File,Config (.cfg),Parameter SP,SSH Host,Dependency,Status Convert,Tested/Untested,PIC,Catatan,DAG ID,Task Group,Source System,Target Layer,Tool Target GCP,Schedule/Cadence,Bukti Referensi,Priority,Due Date
544,Cloudera,,So2W Dragon,28,astranet_bpsdatatype_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
545,Cloudera,,So2W Dragon,29,astranet_activityroadshow_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
546,Cloudera,,So2W Dragon,30,astranet_activitypameran_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
547,Cloudera,,So2W Dragon,31,astranet_KaresidenanDealer_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
548,Cloudera,,So2W Dragon,32,astranet_leadscustomer_amanda_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
549,Cloudera,,So2W Dragon,33,astranet_mappingfunnelingstage_amanda_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
550,Cloudera,,So2W Dragon,34,astranet_mappingsourcegroup_amanda_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
551,Cloudera,,So2W Dragon,35,astranet_leadscustomer_lemon_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
552,Cloudera,,So2W Dragon,36,astranet_leadscustomer_motorkux_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
553,Cloudera,,So2W Dragon,37,astranet_mappingregion_motorkux_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
554,Cloudera,,So2W Dragon,38,astranet_leadscustomer_socialmediafb_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
555,Cloudera,,So2W Dragon,39,astranet_leadscustomer_virtualexhibition_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
556,Cloudera,,So2W Dragon,40,astranet_terminmou_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
557,Cloudera,,So2W Dragon,41,astranet_tobpm_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
558,Cloudera,,So2W Dragon,42,astranet_targetpartsharedansalesamic_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
559,Cloudera,,So2W Dragon,43,astranet_dealerhondaprofileahm_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
560,Cloudera,,So2W Dragon,44,astranet_target_spr_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
561,Cloudera,,So2W Dragon,45,astranet_list_unitseries_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
562,Cloudera,,So2W Dragon,46,astranet_servicedemandratio_sprall_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
563,Cloudera,,So2W Dragon,47,astranet_mapping_pkbtypenew_jenisservice_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
564,Cloudera,,So2W Dragon,48,astranet_datareport_so_rem_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
565,Cloudera,,So2W Dragon,49,astranet_data_parameterso_rem_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
566,Cloudera,,So2W Dragon,50,astranet_pcd_h3_upload_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
567,Cloudera,,So2W Dragon,51,astranet_logisticdealer_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
568,Cloudera,,So2W Dragon,52,astranet_nosdealer_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
569,Cloudera,,So2W Dragon,53,astranet_targetdistributionandstock_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
570,Cloudera,,So2W Dragon,54,delay_astrapay,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
571,Cloudera,,So2W Dragon,55,astranet_astrapay_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
572,Cloudera,,So2W Dragon,56,astranet_mappingso_target_upload_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
573,Cloudera,,So2W Dragon,57,astranet_hc3_actual_target_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
574,Cloudera,,So2W Dragon,58,astranet_target_lcr_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
575,Cloudera,,So2W Dragon,59,astranet_pkbtypenewpss_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
576,Cloudera,,So2W Dragon,60,astranet_pkbtypenewahass_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
577,Cloudera,,So2W Dragon,61,astranet_SvReservationStatus_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
578,Cloudera,,So2W Dragon,62,astranet_grstatus_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
579,Cloudera,,So2W Dragon,63,astranet_mappingcityavocadomstr_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
580,Cloudera,,So2W Dragon,64,astranet_mappingprovinceavocadomstr_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
581,Cloudera,,So2W Dragon,65,astranet_mappingtypemotor_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
582,Cloudera,,So2W Dragon,66,astranet_roletype_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
583,Cloudera,,So2W Dragon,67,astranet_statuslayanandealer_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
584,Cloudera,,So2W Dragon,68,astranet_telephonetype_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
585,Cloudera,,So2W Dragon,69,astranet_mappingpriorityjobtype_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
586,Cloudera,,So2W Dragon,70,astranet_mappingposservice_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
587,Cloudera,,So2W Dragon,71,astranet_CRMStatusCall_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
588,Cloudera,,So2W Dragon,72,astranet_RingTerritory_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
589,Cloudera,,So2W Dragon,73,astranet_GroupingMaterial_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
590,Cloudera,,So2W Dragon,74,astranet_TargetSales_TargetStockLevel_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
591,Cloudera,,So2W Dragon,75,astranet_unitentrymanual_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
592,Cloudera,,So2W Dragon,76,astranet_marketsharedata_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
593,Cloudera,,So2W Dragon,77,astranet_marketsharedatatype_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
594,Cloudera,,So2W Dragon,78,astranet_HubunganDenganPemilik_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
595,Cloudera,,So2W Dragon,79,astranet_mappingaktivitasmarketingleads_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
596,Cloudera,,So2W Dragon,80,astranet_mappingsapdealercode_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
597,Cloudera,,So2W Dragon,81,astranet_digitalassest_actual_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
598,Cloudera,,So2W Dragon,82,astranet_promotion_eventlive_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
599,Cloudera,,So2W Dragon,83,astranet_promotion_pameran_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
600,Cloudera,,So2W Dragon,84,astranet_promotion_roadshow_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
601,Cloudera,,So2W Dragon,85,astranet_promotion_showroom_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
602,Cloudera,,So2W Dragon,86,astranet_promotion_target_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
603,Cloudera,,So2W Dragon,87,astranet_spkexclude_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
604,Cloudera,,So2W Dragon,88,astranet_h1targetdealerdetail_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
605,Cloudera,,So2W Dragon,89,astranet_bankstatement_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
606,Cloudera,,So2W Dragon,90,astranet_TargetSalesInOut_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
607,Cloudera,,So2W Dragon,91,astranet_AlasanAROD_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
608,Cloudera,,So2W Dragon,92,astranet_AlasanAROD_NonTrade_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
609,Cloudera,,So2W Dragon,93,astranet_csl_xlsx,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
610,Cloudera,,So2W Dragon,94,astranet_dcsl_xlsx,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
611,Cloudera,,So2W Dragon,95,astranet_csl_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
612,Cloudera,,So2W Dragon,96,astranet_dcsl_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
613,Cloudera,,So2W Dragon,97,astranet_targetcsl_file,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh infrastruktur AstraNet file landing ke GCP (Cloud Storage + trigger) sebelum bisa diproses di Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
614,Cloudera,,So2W Dragon,98,sap_ZAISOFII00006,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh SAP RFC connector untuk GCP. Perlu koordinasi dengan tim SAP sebelum bisa di-ingest ke Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
615,Cloudera,,So2W Dragon,99,sap_zpygsdi00045_pssu,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh SAP RFC connector untuk GCP. Perlu koordinasi dengan tim SAP sebelum bisa di-ingest ke Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
616,Cloudera,,So2W Dragon,100,sap_ZPYGDO00004_USTK2,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh SAP RFC connector untuk GCP. Perlu koordinasi dengan tim SAP sebelum bisa di-ingest ke Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
617,Cloudera,,So2W Dragon,101,sap_ZAISOMMI00001_MB51,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh SAP RFC connector untuk GCP. Perlu koordinasi dengan tim SAP sebelum bisa di-ingest ke Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
618,Cloudera,,So2W Dragon,102,sap_ZAISOMMI00002_MMBE,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh SAP RFC connector untuk GCP. Perlu koordinasi dengan tim SAP sebelum bisa di-ingest ke Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
619,Cloudera,,So2W Dragon,103,sap_ZPYGBA_O00001,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh SAP RFC connector untuk GCP. Perlu koordinasi dengan tim SAP sebelum bisa di-ingest ke Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
620,Cloudera,,So2W Dragon,104,sap_ZPYGMME00049A,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
621,Cloudera,,So2W Dragon,105,integration_zpygf_ar_aging_unitsummary,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
622,Cloudera,,So2W Dragon,106,integration_zpygba_o00001,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
623,Cloudera,,So2W Dragon,107,integration_qtrust_vehicle_history,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
624,Cloudera,,So2W Dragon,108,sap_zpygmmr00179,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Butuh SAP RFC connector untuk GCP. Perlu koordinasi dengan tim SAP sebelum bisa di-ingest ke Dataproc.,so2w_dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 21 * * *,,P5,
